commodity_name,state,district,market,min_price,max_price,modal_price,date,year,month,day,day_of_week,max_price_lag1,max_price_lag7,min_price_lag1,min_price_lag7,modal_price_lag1,modal_price_lag7,max_price_7day_avg,min_price_7day_avg,modal_price_7day_avg
Pumpkin,Kerala,Kasargod,Manjeswaram,0.3609022556390977,0.3937976864385921,0.4057697883444477,2019-05-22,2019,5,22,2,0.6929608663549102,13.0,0.6015037593984962,8.0,0.698028414033053,11.0,0.4176699331155701,0.3685031185031185,0.3842831628511122
Green+Chilli,Uttar Pradesh,Muzaffarnagar,Thanabhawan,0.150375939849624,0.135367954713266,0.1535227602203537,2019-05-22,2019,5,22,2,0.3076544425301501,22.0,0.3007518796992481,15.0,0.3187880545085532,17.0,0.3523409550474413,0.3095980595980596,0.3261568436434485
Amaranthus,Kerala,Kozhikode(Calicut),Palayam,0.3609022556390977,0.3199606202313561,0.3622789214265005,2019-05-22,2019,5,22,2,0.18459266551809,56.31,0.150375939849624,40.0,0.1883154537547115,48.16,0.2829366931093482,0.2836105336105336,0.2761811982464686
Paddy(Dhan)(Common),Gujarat,Ahmedabad,Dholka(Koth),0.2105263157894736,0.2178193453113462,0.2535517541316324,2019-05-22,2019,5,22,2,0.1322914102879645,8.0,0.1466165413533834,6.0,0.1484488257465932,7.0,0.159900451081039,0.1735966735966736,0.1662607566163338
Jute,West Bengal,Malda,Samsi,0.6090225563909775,0.5107063746000492,0.5942302116555523,2019-05-22,2019,5,22,2,0.0886044794486832,24.0,0.0819548872180451,20.0,0.0919106987532618,22.0,0.3473324000622178,0.3925848925848927,0.3921091086215293
Raddish,Uttar Pradesh,Mainpuri,Mainpuri,0.1308270676691729,0.1316761014029042,0.1404755001449695,2019-05-22,2019,5,22,2,0.7691361063253753,18.0,0.706766917293233,10.0,0.8914178022615251,15.0,0.2951936537564162,0.2927927927927928,0.3086540022730962
Pumpkin,Uttar Pradesh,Bulandshahar,Khurja,0.0902255639097744,0.0824513905980802,0.0926355465352276,2019-05-22,2019,5,22,2,0.1058331282303716,51.5,0.1203007518796992,49.5,0.1201797622499275,50.5,0.2272515165655623,0.2479209979209979,0.2464685825621042
Cauliflower,Uttar Pradesh,Pillibhit,Pilibhit,0.2060150375939849,0.172286487816884,0.2006378660481299,2019-05-22,2019,5,22,2,0.110755599310854,6.0,0.1052631578947368,4.0,0.1158306755581328,5.0,0.2116969979779125,0.2354469854469854,0.2107484981328138
Cucumbar(Kheera),Uttar Pradesh,Mathura,Kosikalan,0.0541353383458646,0.0584543440807285,0.0578428530008698,2019-05-22,2019,5,22,2,0.3347280334728033,48.8,0.3969924812030074,46.5,0.3898231371412003,47.5,0.4532586716441124,0.4870062370062371,0.4499106997889267
Potato,Uttar Pradesh,Bareilly,Anwala,0.075187969924812,0.073837066207236,0.0795882864598434,2019-05-22,2019,5,22,2,0.6460743293133152,27.0,0.7804511278195488,24.0,0.7565961148158887,26.0,0.2627158189454036,0.2988565488565488,0.2722844617632733
Water+Melon,Punjab,Sangrur,Sangrur,0.1052631578947368,0.159980310115678,0.1448245868367643,2019-05-22,2019,5,22,2,0.196898843219296,12.0,0.225563909774436,2.0,0.2245578428530009,10.0,0.3195209208275003,0.3182259182259183,0.3078421821724304
Onion,Kerala,Palakad,Koduvayoor,0.2105263157894736,0.2215111986217081,0.2318063206726587,2019-05-22,2019,5,22,2,0.18459266551809,5.4,0.1203007518796992,4.4,0.1883154537547115,4.9,0.3737750816612226,0.3840956340956341,0.3758727066082156
Cauliflower,Maharashtra,Satara,Karad,0.075187969924812,0.086143243908442,0.101333719918817,2019-05-22,2019,5,22,2,0.1267536303224218,6.0,0.1533834586466165,4.0,0.149173673528559,5.0,0.2711152589827346,0.3125086625086624,0.2913459977269036
Coriander(Leaves),Maharashtra,Satara,Patan,0.0013533834586466,0.0013536795471326,0.0013047260075384,2019-05-22,2019,5,22,2,0.7137583066699482,25.0,0.7819548872180451,10.0,0.782690634966657,18.5,0.355762949136724,0.3805959805959806,0.3662932294203603
Wheat,Uttar Pradesh,Allahabad,Ajuha,0.2736842105263157,0.2288949052424317,0.2665990142070165,2019-05-22,2019,5,22,2,0.3384198867831651,25.5,0.3759398496240601,24.0,0.3804001159756451,24.7,0.1700108881630111,0.1879764379764382,0.1730800454619256
Rice,Uttar Pradesh,Mathura,Kosikalan,0.3774436090225564,0.3211912380014767,0.3709770948100899,2019-05-22,2019,5,22,2,0.12306177701206,6.0,0.1353383458646616,4.0,0.1375761090171064,5.0,0.1696997977912581,0.1294178794178796,0.154732911186881
Tomato,Odisha,Kendrapara,Chatta Krushak Bazar,0.6616541353383458,0.5537779965542702,0.6522180342128153,2019-05-22,2019,5,22,2,0.7999015505783903,59.8,0.8270676691729323,58.7,0.8841693244418672,59.0,0.5512521387463056,0.4783437283437283,0.5715213508686475
Onion,Gujarat,Bhavnagar,Bhavnagar,0.075187969924812,0.06153088850603,0.0723398086401855,2019-05-22,2019,5,22,2,0.4307162195422102,65.0,0.4511278195488721,55.0,0.4347636996230792,61.0,0.3330222429615804,0.3264033264033263,0.2932294203604481
Green+Chilli,Madhya Pradesh,Harda,Timarni,0.6766917293233082,0.6153088850603002,0.6884604233111047,2019-05-22,2019,5,22,2,0.3076544425301501,5.0,0.3007518796992481,5.0,0.333285010147869,5.0,0.404573028464769,0.4104296604296604,0.3973047572657899
Cabbage,Haryana,Bhiwani,Bhiwani,0.5263157894736842,0.4307162195422102,0.5072484778196579,2019-05-22,2019,5,22,2,0.4676347526458281,10.5,0.5263157894736842,5.0,0.5217454334589736,7.5,0.3862186965313424,0.4024601524601525,0.3880500081182009
Coconut,Tamil Nadu,Madurai,Melur,0.2135338345864661,0.2768889982771351,0.2658741664250508,2019-05-22,2019,5,22,2,0.3937976864385921,53.8,0.4210526315789473,53.0,0.4347636996230792,53.35,0.422958469435371,0.3432085932085932,0.3922714726416625
Green+Chilli,Punjab,Mansa,Mansa,0.3759398496240601,0.4922471080482402,0.5072484778196579,2019-05-22,2019,5,22,2,0.203051932069899,22.5,0.2330827067669172,14.2,0.2318063206726587,18.35,0.3597137968579872,0.3452529452529452,0.3530118525734698
Maize,Maharashtra,Sholapur,Pandharpur,0.3270676691729323,0.272581836081713,0.3209625978544506,2019-05-22,2019,5,22,2,0.2461235540241201,13.4,0.3007518796992481,13.0,0.2897941432299217,13.3,0.3325556074039508,0.3236313236313237,0.3292742328300048
Soyabean,Maharashtra,Beed,Majalgaon,0.5142857142857143,0.4411764705882353,0.5144969556393157,2019-05-22,2019,5,22,2,0.18459266551809,14.0,0.1954887218045112,10.0,0.2028124093940272,12.0,0.2988023020687509,0.3198198198198198,0.3023218054879039
Rice,Uttar Pradesh,Ballia,Chitwadagaon,0.3007518796992481,0.2707359094265321,0.3042910988692375,2019-05-22,2019,5,22,2,0.12306177701206,22.15,0.1203007518796992,21.75,0.1303276311974485,22.15,0.1698553429771349,0.1803534303534303,0.1690209449585971
Cabbage,Uttar Pradesh,Etah,Awagarh,0.150375939849624,0.147674132414472,0.15932154247608,2019-05-22,2019,5,22,2,0.4922471080482402,5.8,0.4511278195488721,5.0,0.5072484778196579,5.6,0.2669155389640691,0.2739085239085239,0.2644909887968826
Castor+Seed,Gujarat,Patan,Radhanpur,0.8157894736842105,0.6768397735663303,0.7913888083502465,2019-05-22,2019,5,22,2,0.2135121831159241,12.47,0.2609022556390977,8.79,0.251377210785735,10.21,0.4552807590605068,0.5313582813582813,0.4804351355739567
Cucumbar(Kheera),Haryana,Faridabad,Ballabhgarh,0.1052631578947368,0.110755599310854,0.1158306755581328,2019-05-22,2019,5,22,2,0.2461235540241201,32.8,0.2706766917293233,32.4,0.275297187590606,32.6,0.3641934982112304,0.2992030492030492,0.3266439357038481
Ashgourd,Kerala,Kozhikode(Calicut),Quilandy,0.150375939849624,0.135367954713266,0.1448245868367643,2019-05-22,2019,5,22,2,0.8060546394289932,40.0,0.9398496240601504,25.0,0.9276601913598144,32.5,0.3191165033442213,0.3643451143451144,0.3301185257346971
Wheat,Gujarat,Patan,Siddhpur,0.2781954887218045,0.2707359094265321,0.2934183821397507,2019-05-22,2019,5,22,2,0.1390598080236278,30.0,0.1578947368421052,25.0,0.15932154247608,27.5,0.189298491211697,0.1912681912681912,0.1873680792336418
Bottle+gourd,Himachal Pradesh,Kangra,Palampur,0.1203007518796992,0.110755599310854,0.1230791533777906,2019-05-22,2019,5,22,2,0.6768397735663303,14.0,0.8120300751879699,10.0,0.7899391127863149,12.0,0.3187431948981179,0.3361053361053361,0.3369378145802889
Cabbage,Kerala,Malappuram,Manjeri,0.3308270676691729,0.2830420871277381,0.3260365323282111,2019-05-22,2019,5,22,2,0.0762983017474772,14.0,0.0857142857142857,8.0,0.0868367642795013,12.0,0.3034686576450459,0.3085585585585585,0.3132001948368241
Gur(Jaggery),Uttar Pradesh,Hathras,Haathras,0.4360902255639097,0.3753384198867831,0.4347636996230792,2019-05-22,2019,5,22,2,0.3691853310361801,45.0,0.4360902255639097,8.0,0.4347636996230792,26.5,0.3381552340955047,0.3936243936243936,0.3602857606754343
Mousambi(Sweet+Lime),Uttar Pradesh,Ambedkarnagar,Akbarpur,0.5263157894736842,0.4405611617031749,0.5130472600753841,2019-05-22,2019,5,22,2,0.116908688161457,3.5,0.1323308270676692,2.5,0.1332270223253117,3.0,0.3781925649401151,0.4174982674982674,0.3989283974671213
Colacasia,Kerala,Thiruvananthapuram,Pothencode,0.6015037593984962,0.6153088850603002,0.6522180342128153,2019-05-22,2019,5,22,2,0.5537779965542702,8.9,0.6015037593984962,7.9,0.6522180342128153,8.4,0.3264893451547672,0.3361053361053363,0.3310602370514693
Tomato,Uttar Pradesh,Shahjahanpur,Badda,0.1654135338345864,0.147674132414472,0.1665700202957379,2019-05-22,2019,5,22,2,0.12306177701206,0.11,0.1203007518796992,0.09,0.1375761090171064,0.1,0.151501011043708,0.1391198891198891,0.1410943334956972
Cucumbar(Kheera),Uttar Pradesh,Saharanpur,Sultanpurchilkana,0.0601503759398496,0.06153088850603,0.0650913308205276,2019-05-22,2019,5,22,2,0.12306177701206,30.0,0.1390977443609022,20.0,0.1397506523630038,25.0,0.0651734328822521,0.0765765765765766,0.0668939762948529
Tomato,Uttar Pradesh,Baghpat,Baraut,0.1203007518796992,0.110755599310854,0.1230791533777906,2019-05-22,2019,5,22,2,0.4922471080482402,25.5,0.6015037593984962,24.75,0.5797332560162366,25.0,0.7041530564629026,0.6472626472626473,0.6770579639551875
Rice,Maharashtra,Thane,Ulhasnagar,0.4210526315789473,0.4676347526458281,0.4782545665410264,2019-05-22,2019,5,22,2,0.3445729756337681,37.5,0.3984962406015037,36.5,0.3912728327051319,37.0,0.3135479856898427,0.3271656271656271,0.3190452995616171
Barley+(Jau),Rajasthan,Kota,Kota,0.2557894736842105,0.2172040364262859,0.2521020585677008,2019-05-22,2019,5,22,2,0.6153088850603002,61.3,0.6766917293233082,52.55,0.6957089011307626,60.55,0.6038264115725618,0.6717255717255719,0.6272122097743139
Wheat,Uttar Pradesh,Siddharth Nagar,Wansi,0.2676691729323308,0.2202805808515874,0.2586256886053929,2019-05-22,2019,5,22,2,0.2307408318976125,17.5,0.2646616541353384,16.5,0.2636996230791534,17.0,0.2955980712396951,0.3534996534996534,0.3157006007468745
Litchi,Uttrakhand,UdhamSinghNagar,Sitarganj,0.6015037593984962,0.5168594634506521,0.5942302116555523,2019-05-22,2019,5,22,2,0.18459266551809,18.75,0.1804511278195488,17.6,0.1955639315743694,18.2,0.407061751438793,0.4423076923076924,0.4166260756616333
Wheat,Uttar Pradesh,Ballia,Ballia,0.2706766917293233,0.233817376322914,0.2665990142070165,2019-05-22,2019,5,22,2,0.4307162195422102,15.0,0.4736842105263157,12.0,0.4855030443606843,13.5,0.3905117436615338,0.4130284130284131,0.3852573469719108
Mousambi(Sweet+Lime),Chattisgarh,Rajnandgaon,Rajnandgaon,0.6015037593984962,0.4922471080482402,0.5797332560162366,2019-05-22,2019,5,22,2,0.5537779965542702,15.5,0.5263157894736842,13.0,0.5797332560162366,14.5,0.4458547207963914,0.4705474705474706,0.4487416788439682
Pineapple,Himachal Pradesh,Kangra,Palampur,0.4511278195488721,0.4307162195422102,0.4710060887213685,2019-05-22,2019,5,22,2,0.4184100418410041,30.0,0.4812030075187969,20.0,0.4782545665410264,25.0,0.4489034064395708,0.4561677061677062,0.4453645072251989
Banana+-+Green,Kerala,Kozhikode(Calicut),Quilandy,0.7518796992481203,0.6522274181639183,0.724702812409394,2019-05-22,2019,5,22,2,0.12306177701206,22.55,0.112781954887218,22.55,0.1230791533777906,22.55,0.5598071239695133,0.5625433125433126,0.5470043838285436
Leafy+Vegetable,Punjab,Sangrur,Sangrur,0.150375939849624,0.12306177701206,0.1448245868367643,2019-05-22,2019,5,22,2,0.110755599310854,59.0,0.1203007518796992,58.0,0.1230791533777906,58.65,0.1958313890185097,0.2212404712404712,0.2060399415489526
Potato,Uttar Pradesh,Bulandshahar,Jahangirabad,0.1052631578947368,0.098449421609648,0.1085821977384749,2019-05-22,2019,5,22,2,0.159980310115678,41.0,0.150375939849624,41.0,0.1665700202957379,41.0,0.1105926271581894,0.0916493416493416,0.094982951777886
Mustard,Gujarat,Dahod,Dahod,0.4511278195488721,0.4307162195422102,0.4927515221803422,2019-05-22,2019,5,22,2,0.3076544425301501,8.0,0.3609022556390977,6.5,0.3550304436068426,7.3,0.2938248561207029,0.3102910602910603,0.3021594414677706
Cucumbar(Kheera),Meghalaya,East Khasi Hills,Shillong,0.2105263157894736,0.196898843219296,0.217309365033343,2019-05-22,2019,5,22,2,0.3076544425301501,8.0,0.3533834586466165,7.0,0.3477819657871847,7.5,0.2634935448747861,0.2618849618849618,0.2643286247767494
Coconut,Kerala,Kottayam,Athirampuzha,0.4360902255639097,0.3814915087373861,0.4347636996230792,2019-05-22,2019,5,22,2,0.3322667979325621,16.0,0.3759398496240601,14.0,0.3767758770658162,15.0,0.3725929382485612,0.3793139293139294,0.366065919792174
Paddy(Dhan)(Common),Gujarat,Mehsana,Kadi,0.2406015037593984,0.2141274920009844,0.2463032763119745,2019-05-22,2019,5,22,2,0.3076544425301501,22.5,0.1954887218045112,13.5,0.275297187590606,17.41,0.3709752683154455,0.2176022176022176,0.2695242734210099
Water+Melon,Punjab,Patiala,Rajpura,0.075187969924812,0.098449421609648,0.0940852420991591,2019-05-22,2019,5,22,2,0.3076544425301501,13.0,0.3308270676691729,11.0,0.333285010147869,12.0,0.4005288536319799,0.3749133749133748,0.3721383341451532
Round+gourd,Punjab,Tarntaran,Harike,0.0601503759398496,0.055377799655427,0.0578428530008698,2019-05-22,2019,5,22,2,0.18459266551809,65.0,0.1203007518796992,60.0,0.1738184981153958,62.0,0.351065484523254,0.4031531531531531,0.3708394219840882
Mango,Haryana,Hissar,Barwala(Hisar),0.6015037593984962,0.5291656411518582,0.6087271672948681,2019-05-22,2019,5,22,2,0.227664287472311,45.0,0.2631578947368421,40.0,0.2608002319512902,45.0,0.5778192564940112,0.6106722106722108,0.5901607403799317
Garlic,Uttar Pradesh,Gorakhpur,Sehjanwa,0.3609022556390977,0.3691853310361801,0.4057697883444477,2019-05-22,2019,5,22,2,0.4460989416687176,4.5,0.5451127819548872,4.0,0.5253696723688025,4.0,0.3605537408617204,0.3707553707553708,0.3567137522325052
